"","track_name","track_id","artist_name","duration_ms","popularity","explicit","album_name","album_id","release_date","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"465","Wish I Never Met You","6Wrx0ZDaB3dxBDl1ZnddXT","Loote",204733,60,TRUE,"single.","6XeL8rkWXe5pUdg2uGqmak",2018-06-15,"moving on",0.621,0.692,7,-5.279,1,0.217,0.0797,0,0.0806,0.705,165.967,4
"466","Tell Me I'm Pretty","4gfqsWnwbhyeXGBtyLTonu","Brynn Elliott",188782,54,FALSE,"Tell Me I'm Pretty","4xCdy8RgwS1k4pJI6ScvUh",2021-01-21,"moving on",0.746,0.574,6,-5.148,1,0.0835,0.322,1.12e-06,0.097,0.62,88.973,4
"467","Somebody I Fucked Once","1TLgTsRiX4P55KUOOGjYHu","Zolita",184324,1,TRUE,"Evil Angel (Deluxe)","7JpzGCHmVPWG9zvBdexIqd",2021-05-14,"moving on",0.424,0.701,5,-5.18,1,0.0332,0.00336,3.94e-05,0.0827,0.478,176.032,4
"468","Only Love Can Hurt Like This","62ke5zFUJN6RvtXZgVH0F8","Paloma Faith",232893,87,FALSE,"A Perfect Contradiction (Outsiders' Expanded Edition)","3jRG3qOfsSSW3SBdeBiIfC",2014-03-10,"moving on",0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,4
"469","wish we never happened","5c9DWtkq7J4mwsTrUZXqoZ","BLÜ EYES",184243,51,FALSE,"wish we never happened","2XqBbRJa4AbY9z9vnqjNwz",2022-07-22,"moving on",0.698,0.621,9,-7.257,1,0.198,0.35,0,0.0668,0.509,142.059,4
"470","cruel intentions","1xKFhbkVYsNVH2WII12m6G","Lexi Jayde",181013,47,TRUE,"closer to closure","6CfZkq2gT8JmDKJGgHOIf1",2022-05-26,"moving on",0.501,0.532,9,-6.578,1,0.0264,0.116,0,0.103,0.467,104.907,4
"471","The Story Of Us","3RBluWmSoG2pGA1OePzGJI","Taylor Swift",265666,63,FALSE,"Speak Now","5MfAxS5zz8MlfROjGQVXhy",2010-10-25,"moving on",0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,4
"472","Good Without","15OCqNPYoLziEAsbVnqRj5","Mimi Webb",182121,69,FALSE,"Good Without","1TushXSMlKucNp0KziSAU4",2021-03-26,"moving on",0.616,0.576,11,-5.495,0,0.0532,0.0723,0,0.375,0.269,89.962,4
"473","i'm so gone","6uNv4npQ8FZLsH7naE9GK4","Tate McRae",146080,62,TRUE,"i used to think i could fly","5fhTetHew6Eph6HfQ9O5gJ",2022-05-27,"moving on",0.833,0.46,4,-7.971,1,0.135,0.185,0,0.108,0.323,92.011,4
"474","Never Really Loved Me (with Dean Lewis)","1O73ZKgl0THUImkHW6dfAL","Kygo",202158,76,FALSE,"Never Really Loved Me (with Dean Lewis)","1wbg9GPcUBlvM9uYjdqZ2D",2022-07-01,"moving on",0.614,0.642,1,-5.473,1,0.0449,0.289,0,0.13,0.218,117.94,4
"475","Over You (feat. Frida Sundemo)","74R4tYIQIn0slsnvqSCJRK","Kasbo",233739,43,FALSE,"Places We Don't Know","7v5PnPxKBVwKVQ6tytgUzG",2018-03-23,"moving on",0.541,0.702,0,-6.884,1,0.0362,0.0187,0.0022,0.0788,0.079,115.01,4
"476","It Ain't Me (with Selena Gomez)","3eR23VReFzcdmS7TYCrhCe","Kygo",220780,76,FALSE,"It Ain't Me (with Selena Gomez)","0IUCAsckpNyV4wHKIHQawC",2017-02-16,"moving on",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
"477","let you","5OJmt1xiOHZJGx8wTUAjEC","iann dior",151724,65,TRUE,"let you","34GdjbBv0ZQYwmoYrfVM2O",2021-11-12,"moving on",0.593,0.848,7,-5.059,0,0.0888,0.241,0,0.139,0.7,170.202,4
"478","Walking Away","4QMaWCZm48GyQrNN2WP9Ds","Chelsea Cutler",176706,39,FALSE,"When I Close My Eyes","0NneZMurkPmr6ZwOTSgVf1",2021-10-15,"moving on",0.553,0.375,2,-8.917,1,0.192,0.762,0,0.134,0.262,98.712,4
"479","Glad He's Gone","6aIAuKNU8JlVaTmoCYYN6U","Tove Lo",196348,51,TRUE,"Glad He's Gone","4XpTyLPAuao2zSsN6WGR94",2019-05-31,"moving on",0.795,0.595,1,-8.073,1,0.0698,0.0823,0,0.128,0.502,91.025,4
"480","Backbeat","7a52OKapzlThn5sh110hs3","Haywood",225887,32,FALSE,"Backbeat","1oDUvxx1eHUkDb75kFJzPv",2021-06-11,"moving on",0.567,0.802,4,-4.664,1,0.0606,0.0331,9.16e-06,0.124,0.548,79.991,4
"481","All The Boys","4qr3h0ywctoVgmtG2jYpI3","Shaylen",180186,8,FALSE,"Santa Barbara","0yp2frU1PDIoPYazxzY4pF",2020-10-30,"moving on",0.785,0.567,10,-7.295,1,0.0638,0.332,0,0.343,0.556,134.049,4
"482","EVER AGAIN","6bVFrhyMHTWzRe5v5RTnSA","Arizona Zervas",156188,55,TRUE,"EVER AGAIN","02BP8qD2EHtYpi77uyG3PJ",2022-04-29,"moving on",0.641,0.758,11,-6.567,0,0.0428,0.0158,0,0.188,0.527,156.958,4
"483","Gives You Hell","6ihL9TjfRjadfEePzXXyVF","The All-American Rejects",213106,71,FALSE,"When The World Comes Down","3BCMpDOcQlbCZpf5vnTadZ",2008-01-01,"moving on",0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
"484","Should've Said No","16MVSD0mGI4RMQT83Qzm69","Taylor Swift",242200,62,FALSE,"Taylor Swift","7mzrIsaAjnXihW3InKjlC3",2006-10-24,"moving on",0.476,0.777,4,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964,4
"485","Trophy","5igLTHeeq84I50vFL4ZS2j","TAELA",160173,37,TRUE,"Trophy","3DcH7VLRiXxiuWu91XjJy7",2022-02-04,"moving on",0.696,0.531,0,-5.827,1,0.0484,0.127,0,0.359,0.305,122.089,4
"486","u love u (with Tate McRae)","4RCpHnkhMmm67EKbI4aEO7","blackbear",189062,59,TRUE,"u love u (with Tate McRae)","08nlCo5zY9nE3isQgZm4yf",2021-06-04,"moving on",0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,4
"487","Fake Love","4ekEPnMf0RvF7z8rL9Xgzl","Cemetery Sun",218213,48,FALSE,"Cemetery Sun","10VyIRle34DsxEmzUL7ElR",2016-11-18,"moving on",0.512,0.839,7,-4.168,0,0.0524,0.0271,3.37e-06,0.206,0.368,157.999,4
"488","It's Ok If You Forget Me","4YwIOEhqg57IX2QasbetBi","Astrid S",204989,63,FALSE,"Leave It Beautiful","03Q0yM29DQVoPbja9aMq0X",2020-10-16,"moving on",0.562,0.379,6,-7.625,1,0.231,0.526,0,0.151,0.258,171.848,4
"489","DEEP END","3AZ0f6YkBQE8qUed8Is6r7","Grey",158922,42,FALSE,"DEEP END","0sm7bE4RGNVzGJo5IjCPfQ",2020-10-09,"moving on",0.661,0.534,1,-8.46,1,0.244,0.33,0,0.151,0.29,152.115,4
"490","problems","0YcJfsr91XXLiSapSQbtJf","44phantom",168653,48,TRUE,"die sometime, it's good for u","04JMztBf0vX3JfxKIaifGa",2021-07-09,"moving on",0.529,0.885,11,-3.854,1,0.109,0.0096,0,0.2,0.609,93.943,4
"491","Love for a Minute","3GKIhntQhBqD6PRWscMLs1","Teddy Swims",191574,53,FALSE,"Tough Love","5DAnXvsWlrq2zTPrjb8rjB",2022-01-21,"moving on",0.623,0.764,0,-6.463,1,0.0792,0.175,0,0.185,0.476,161.937,4
"492","drunk text me - Shallou Remix","22w2aLBRJTGTpXSj1X7Dc0","Lexi Jayde",162431,53,FALSE,"drunk text me (Shallou Remix)","3TWWc8s7UGI6LZYNHOLsUf",2022-02-24,"moving on",0.596,0.635,0,-7.648,1,0.0538,0.152,0.000235,0.0802,0.208,104.988,4
"493","Holding On","6CN7FuZ7o1xle9TNxApGeQ","iann dior",126443,65,TRUE,"Holding On","7CIDA4a6EIj1k88sln1tKl",2020-11-20,"moving on",0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499,4
"494","Haunted","72idZxdEHLbi2YI486c3sE","Taylor Swift",242093,52,FALSE,"Speak Now (Deluxe Package)","6S6JQWzUrJVcJLK4fi74Fw",2010-01-01,"moving on",0.434,0.944,5,-2.641,1,0.0581,0.0769,0,0.151,0.361,162.02,4
"495","Halfway","3dKMVCShHl7cT4IMoxj8x0","Mimi Webb",197197,55,FALSE,"Seven Shades of Heartbreak","7kYQPT7i8PrKsTG3dsXe4r",2021-10-22,"moving on",0.614,0.842,1,-3.502,0,0.0653,0.0048,0,0.0869,0.641,145.04,4
"496","Goodbye","3kpYBEzjS0WoMWDPcocS5s","Shaylen",158143,40,TRUE,"Temporary Feelings","2wdmCLU4xN8otThUItzluy",2020-09-25,"moving on",0.67,0.481,8,-7.494,1,0.159,0.123,0,0.0783,0.566,75.836,4
"497","Lonely","6pyh4lkDS5FzWBz9y8Wu0S","Zoe Wees",192000,51,TRUE,"Lonely","7noXhmn3TF1aWpJpYH3cjw",2022-03-18,"moving on",0.54,0.729,1,-4.335,0,0.155,0.103,0,0.312,0.23,169.837,4
"498","complicate it","53iLwDjHRtP84RCze0ltth","iann dior",156773,53,TRUE,"on to better things","0sb3OPjnOZEgWrAhwSyGJc",2022-01-21,"moving on",0.706,0.599,1,-5.248,1,0.0518,0.318,0,0.083,0.463,94.096,4
"499","Let You Go","6JflMse23AqmddXJnGiEVJ","Nightcall",181101,0,FALSE,"Let You Go","5r39THSP7GMnlq7YrGoeBr",2018-01-05,"moving on",0.755,0.769,10,-5.569,1,0.0399,0.163,0.00402,0.36,0.416,114.011,4
"500","Ring Ring (with Rvssian feat. Clever)","4zxpssj8DyrfZcEUSUiNxG","Juice WRLD",171816,4,TRUE,"Death Race For Love","1GYVNOzwhx1nMcIJDogSNp",2019-03-08,"moving on",0.581,0.673,0,-4.421,0,0.0549,0.0768,0,0.4,0.621,160.073,4
"501","Fuck You","1GCbc1vpkZA2zhjsSFhmHT","Lily Allen",219893,61,TRUE,"It's Not Me, It's You","39zjAZD6nlscx5DafH8GI8",2009-01-26,"moving on",0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4
"502","Sweet Disaster","7bEDDsy2LFC0KSqhZp5nPE","DREAMERS",205173,59,FALSE,"This Album Does Not Exist","2dtruUPZ49oSh468hKErtf",2016-08-26,"moving on",0.515,0.821,0,-2.333,1,0.0309,0.00794,0,0.0787,0.425,86.995,4
"503","Lose You To Love Me","4l0Mvzj72xxOpRrp6h8nHi","Selena Gomez",206458,80,FALSE,"Rare","3YPFaTR7WMi1Hd4NVKdCJx",2020-01-10,"moving on",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,4
"504","she's all i wanna be","0IuVhCflrQPMGRrOyoY5RW","Tate McRae",206772,82,FALSE,"she's all i wanna be","51oWPUjnGhecw62V8LDXK8",2022-02-04,"moving on",0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,4
"505","Don't Want My Heart","0KU4MujANMTDYVb1zdFWBW","Sarah Cothran",172307,53,FALSE,"Don't Want My Heart","5Kq906ZE5JGIAtRQKyvEgN",2021-06-18,"moving on",0.616,0.597,0,-4.765,1,0.0301,0.116,0,0.432,0.216,117.015,4
"506","ALWAYS DO","3QCU8BT0zDS9LPVfEhRFEE","The Kid LAROI",151704,71,TRUE,"F*CK LOVE (SAVAGE)","3YjfdLdpQcVI72uKhooZst",2020-11-06,"moving on",0.762,0.426,8,-6.865,1,0.113,0.0442,0,0.0858,0.582,167.827,4
"507","Off My Neck","6C7Tgi68nu81t33KV5Lnwg","Carlie Hanson",181553,40,TRUE,"Tough Boy","7cHOGdyjoxS0Ou57ax4Fws",2022-02-18,"moving on",0.67,0.697,4,-5.786,1,0.036,0.0176,0,0.141,0.391,150.059,4
"508","Water Run Dry","1r7MrNL4fRwFjq5h9u5Zdf","Chelsea Collins",164302,43,TRUE,"Water Run Dry","5AcdXfaw8IFLFXF4Pk5T7f",2020-07-16,"moving on",0.729,0.644,1,-4.863,0,0.0651,0.293,0,0.096,0.391,156.025,4
"509","Plan B","2PljnVsnl2PRwCvfhbdQup","Megan Thee Stallion",163764,73,TRUE,"Plan B","7f9fxAFDIRaflD7W0k7Dhx",2022-04-22,"moving on",0.787,0.522,8,-5.872,1,0.463,0.0668,0,0.108,0.666,170.439,4
"510","Hell","4UbOwTSBizbJtTFqrBUGdM","Chelsea Cutler",247293,0,TRUE,"Sleeping With Roses","2UazgeHRn78ytYZIgCIrbG",2018-06-08,"moving on",0.613,0.512,6,-8.341,1,0.0383,0.283,1.42e-05,0.123,0.177,146.013,4
"511","mistakes","15dJLTji58BsvcTDZ2QxQG","benny mayne",173545,45,TRUE,"mistakes","069zTIsdWb6aEsBb5Hmxp0",2022-03-24,"moving on",0.708,0.823,10,-4.309,1,0.0316,0.0955,0,0.139,0.481,147.046,4
"512","make up sex (feat. blackbear)","50eJOxJiGmJ7PBZaTKpje1","Machine Gun Kelly",122570,74,TRUE,"mainstream sellout","3sKZHtQoq3tPtkXbT8PJAc",2022-03-25,"moving on",0.665,0.678,5,-4.122,0,0.0315,0.00156,0,0.474,0.682,131.986,4
"513","All Washed Out","03kgiS0813IuHfVMZix7hT","DREAMERS",222180,49,FALSE,"FLY","3g9oDW0i1jxqlJByNSFxtp",2018-09-07,"moving on",0.626,0.7,4,-5.437,0,0.0305,0.00149,0.00108,0.17,0.362,101.016,4
"514","Bye Bye Baby (Taylor’s Version) (From The Vault)","4qUijfYU8EoIWiY6oSyrgT","Taylor Swift",242157,62,FALSE,"Fearless (Taylor's Version)","4hDok0OAJd57SGIT8xuWJH",2021-04-09,"moving on",0.624,0.624,5,-7.86,1,0.0539,0.334,0,0.0995,0.527,80.132,4
"515","Miss You a Little (feat. lovelytheband)","2tijppLc0gaWA2AfPDANvq","Bryce Vine",168180,65,FALSE,"Miss You a Little (feat. lovelytheband)","67OpexBmynKW5tWHE7PYOX",2021-08-06,"moving on",0.636,0.886,0,-4.76,1,0.0433,0.347,0,0.171,0.589,140.888,4
"516","Love It When You Hate Me (feat. blackbear)","4jUAn4mBt4LBsRREJkeCSr","Avril Lavigne",145103,13,TRUE,"Love It When You Hate Me (feat. blackbear)","3cuSVzKoXVeinRaL2RAXH0",2022-01-14,"moving on",0.611,0.803,5,-4.368,1,0.0394,0.00437,1.41e-06,0.604,0.624,92.497,4
"517","Captions","1nw6XOhy16IYumtw0BCtZu","Julia Wolf",65107,42,TRUE,"Captions","6QQnfh4IBusF74vJh7YSsM",2019-10-07,"moving on",0.709,0.495,1,-7.574,1,0.108,0.764,0,0.108,0.147,79.025,4
"518","This One's On Me","02DVff4QKx4mZvcWKMbZx3","Emma Steinbakken",164288,50,FALSE,"This One's On Me","3y9RNjhhtC4NsqY6CwtT8a",2022-03-11,"moving on",0.653,0.741,8,-6.294,1,0.0661,0.126,0,0.166,0.362,112.973,4
"519","Lie About You (Feat. Lauren Sanderson)","7AxuBfO790uE8dWi78XiLE","OSTON",212746,25,TRUE,"I'm Definitely Talking Too Much","1bKjTFzv3ccSJFxhQg6z2I",2021-10-29,"moving on",0.577,0.537,1,-8.499,0,0.0467,0.0143,0,0.0923,0.217,79.983,4
"520","Leaving (feat. Yuna)","6UDrfHEnUWI3O03sacM3KO","Ekali",175851,47,FALSE,"Crystal Eyes","7toy7pb6WIQAOWCMcwGBOQ",2018-09-28,"moving on",0.587,0.668,8,-5.79,0,0.0435,0.222,0,0.0589,0.124,93.974,4
"521","Coming Back (feat. SZA)","2pSsHnjAgEPjHmet7ChlHQ","James Blake",195905,65,TRUE,"Friends That Break Your Heart","1zNtJFMCNIyT0X19jpcI3j",2021-10-08,"moving on",0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,4
"522","Dark In The Morning","5sS6xgy0jn4coPFfb6stxD","Bailey Bryan",185293,31,FALSE,"Fresh Start","72wr6JIMXmsh5qEN8FKlt5",2021-05-07,"moving on",0.762,0.505,1,-5.842,1,0.0494,0.461,0,0.0552,0.66,140.916,4
"523","Death By A Thousand Cuts","2dgFqt3w9xIQRjhPtwNk3D","Taylor Swift",198533,71,FALSE,"Lover","1NAmidJlEaVgA3MpcPFYGq",2019-08-23,"moving on",0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,4
"524","So Yesterday","0J1Wfjo9H3R62yaCuuNDZX","Hilary Duff",215333,58,FALSE,"Metamorphosis","2zfZe8P8jg53kZaAfCdBYs",2003-01-01,"moving on",0.552,0.802,0,-3.799,1,0.0615,0.215,0,0.275,0.776,78.21,4
"525","Unfaithful","13xxBnXOuiBxVxJI458B0i","Rihanna",226973,70,FALSE,"A Girl Like Me","2JdjS6jjOml7nt7Yjo0nnh",2006-04-10,"moving on",0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,4
"526","Numb Little Bug","3o9kpgkIcffx0iSwxhuNI2","Em Beihold",169237,80,FALSE,"Numb Little Bug","20zaiRxxUfDqdCKsdSo7HM",2022-01-28,"moving on",0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,4
"527","Mood Swings","00iyxe0kMzUToM6ie2nKut","EVAN GIIA",197186,37,FALSE,"Mood Swings","2GnhpVr4HCfH2I0TjGXn6k",2021-06-11,"moving on",0.702,0.577,5,-6.069,0,0.137,0.344,1.15e-06,0.132,0.235,91.012,4
"528","Hate You For A Lifetime","484hOY6ixnBQsm8txPwMfE","Connor Kauffman",138026,60,TRUE,"Hate You For A Lifetime","5i2A2xVwYsmkObWZ25JBsr",2021-07-14,"moving on",0.575,0.625,2,-7.589,1,0.0729,0.0406,0,0.595,0.589,157.986,4
"529","Stupid Boys","0kZQeL9nM7ZzqlnwZ0Wnch","Cassidi",190476,39,TRUE,"Stupid Boys","45Ks17vaMNo7EzDBEkAXbA",2020-07-10,"moving on",0.595,0.423,9,-12.346,1,0.0557,0.678,0.00116,0.0884,0.334,125.853,4
"530","To All The Boys I’ve Loved Before","6WXvM7Ku5aM7SfdXym7DEN","Jax",188864,64,TRUE,"To All The Boys I’ve Loved Before","7iAKoyqsiG4Fdx0zp4KsB2",2022-01-20,"moving on",0.788,0.663,6,-5.596,1,0.0319,0.0282,1.9e-06,0.264,0.624,124.008,4
"531","F U Anthem (Fuck You Anthem)","5VahNEYKPpQ65vXYipahyJ","Leah Kate",155260,60,TRUE,"What Just Happened?","257QBCiFw8K0YFITOhKv2J",2021-10-01,"moving on",0.534,0.761,0,-4.343,1,0.0386,0.00664,0,0.525,0.554,160.184,4
"532","Sorry That I Do That","2WxCovJaXPloCHw0yJ0Z0z","Anna Clendening",149820,41,TRUE,"Evolve EP","4le148qEn3xi1yh9bknqAh",2020-10-09,"moving on",0.714,0.404,9,-8.759,1,0.0439,0.196,1.04e-06,0.283,0.299,98.016,4
"533","Build a Bitch","7BoobGhD4x5K96Me0hqC8Q","Bella Poarch",122772,76,TRUE,"Build a Bitch","5YKqfiQdPYWJ0kZ5pttY5o",2021-05-14,"moving on",0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4
"534","1-800-miss-ur-guts","7mwt5PimLZUfWcpQr4KzfN","TRAMP STAMPS",183106,42,TRUE,"1-800-miss-ur-guts","3caAAT4CmHthRBgCNNrpsG",2021-03-03,"moving on",0.584,0.469,6,-7.235,1,0.0491,0.401,0,0.0883,0.216,163.913,4
"535","abcdefu","4fouWK6XVHhzl78KzQ1UjL","GAYLE",168601,87,TRUE,"abcdefu","6tUQPKlpR4x1gjrXTtOImI",2021-08-13,"moving on",0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4
"536","Options (feat. 24kGoldn)","6bhgpD7OkCATudfKJ50JB6","Internet Money",128810,63,TRUE,"Options (feat. 24kGoldn)","1EZE4ij3YcQUNNG3y1AduM",2022-02-11,"moving on",0.768,0.781,7,-5.873,1,0.154,0.102,0,0.084,0.795,163.984,5
"537","Swim","2vbwY93OSQjlbEQvl6GYjy","Haiva Ru",200219,28,FALSE,"Swim","5gIeq24IhPSQEv2V9q1rhO",2020-07-10,"moving on",0.756,0.527,6,-9.009,0,0.124,0.426,0,0.104,0.264,87.941,4
"538","Learn To Love Again","4548LyFomXQmDAINcFizEq","Audien",224285,53,FALSE,"Learn To Love Again","442Ed4spkcuDL5gSFPwAjY",2021-05-07,"moving on",0.53,0.81,1,-3.335,1,0.0487,0.0417,2.89e-06,0.0759,0.415,167.842,4
"539","Cry Dancing","7g2uEIBiSXUNkLmEUCv5nq","NOTD",179396,60,FALSE,"Cry Dancing","6PLgk4A3mMtYCuYSwiQ4pl",2020-07-17,"moving on",0.664,0.884,3,-4.433,1,0.0885,0.304,0,0.0745,0.483,120.034,4
"540","Hurricane - Arty Remix","65n4DkUhKUO4tECIabKwy1","Halsey",224520,54,FALSE,"Room 93: The Remixes","6XMQpJUwiG6KAniW9nziXt",2015-03-03,"moving on",0.438,0.856,0,-4.158,1,0.0584,0.0268,6.27e-06,0.375,0.49,127.991,4
"541","happy for you - Freedo Remix","6pEWhkEZcK2EcZ8JRYrkge","Jasmine Thompson",153985,30,FALSE,"happy for you (Freedo Remix)","1zUK3zZB7FpmR7Q37agLop",2021-08-20,"moving on",0.737,0.647,8,-8.632,1,0.279,0.449,2.69e-05,0.0865,0.25,94.017,4
"542","Pieces Of Me","7yXibbAYi4to5oQTeO738f","Ashlee Simpson",217440,57,FALSE,"Autobiography","0w11HUk0hE4WZ95Bvp6vNI",2004-01-01,"moving on",0.532,0.807,2,-4.301,1,0.057,0.0584,0,0.114,0.759,87.183,4
"543","Mood Swings","4uM9jXse2J95M11yAiSJLB","New Dialogue",183157,36,TRUE,"Mood Swings","2lRVdFl1XZmQWyt0Mkny08",2021-09-10,"moving on",0.476,0.704,8,-5.755,0,0.123,0.326,0,0.266,0.454,110.069,3
"544","Broken Hearts","1dCJKmWRa5RBilE7QPdB3l","Justin Caruso",189714,36,FALSE,"Broken Hearts","41nVMuOKALihP5RK3JW3bz",2019-11-15,"moving on",0.759,0.726,8,-4.116,1,0.0398,0.429,2.8e-06,0.0535,0.697,105.036,4
"545","About a Breakup","38Lzl3hFC8AmlcpnIAfBps","salem ilese",162745,36,TRUE,"About a Breakup","1uAnTBreKEvqneOZJU7Hlg",2021-04-23,"moving on",0.517,0.339,10,-9.459,1,0.13,0.245,1.3e-06,0.253,0.503,94.647,4
"546","walkin away","1Ma3MobM1PLGweJGm5Uot6","Lexi Jayde",186385,37,FALSE,"walkin away","2HK5ELNGPvIRwzKapotDmJ",2021-08-19,"moving on",0.603,0.719,6,-5.634,1,0.0444,0.00674,0.00355,0.229,0.283,119.937,4
"547","Stupid","4tYObPgOa3vJNh8jQ1sdH8","Cate",168895,6,FALSE,"Stupid","6aacL5DvlLfkNQnNU4qSyX",2021-08-06,"moving on",0.598,0.717,0,-5.26,0,0.0383,0.0265,0,0.112,0.591,151.981,4
"548","FIGURES","3U3J5v3rkx89WnFEQvAJD5","Jessie Reyez",240906,64,TRUE,"Kiddo","2q7EwuXduuQGDJrPYPVFyw",2017-04-21,"moving on",0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,3
"549","How Do You Sleep?","6b2RcmUt1g9N9mQ3CbjX2Y","Sam Smith",202204,73,FALSE,"How Do You Sleep?","7baaCf70tVcUBL2bbkuXjo",2019-07-19,"moving on",0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,5
"550","NOT AGAIN","6HXvariUkMlkUgg9qzLTc2","Jenna Raine",216661,54,FALSE,"NOT AGAIN","5PYdawNgLyNhuJ3pp7xrvQ",2022-05-27,"moving on",0.486,0.542,6,-6.236,1,0.0884,0.525,0,0.0856,0.416,100.036,4
"551","Want You Back","0BWx2N8CosqHVKkofenY3R","Grey",176826,44,FALSE,"Want You Back","1qm3ugYyGh7uAAKiI9WzlY",2019-01-10,"moving on",0.758,0.519,0,-5.832,0,0.0362,0.116,0,0.183,0.417,92.99,4
"552","seriously just stop","1A2wO4NJ1TKEe6S7gQzAtG","somegirlnamedanna",149966,35,TRUE,"seriously just stop (Loote remix)","0UEXUnCVCwP0qv2mRhQY8j",2020-09-18,"moving on",0.587,0.358,8,-8.313,1,0.378,0.0677,0,0.267,0.685,83.944,4
"553","Lying To Myself","3f07vmqG0FxVFdUWqTREEw","7ru7h",173893,43,TRUE,"Lying To Myself","3rQSEAwbTU4hfB5Dmi0jqE",2022-04-01,"moving on",0.661,0.666,4,-6.088,1,0.0509,0.0486,0,0.0821,0.539,166.944,4
"554","Psycho","2Gs2mHNQF2Lt7a9iIarcji","Maisie Peters",184640,60,FALSE,"You Signed Up For This","1X1EZB1hCoymZ9gU8JKv86",2021-08-27,"moving on",0.562,0.765,3,-2.967,1,0.21,0.613,0,0.0774,0.707,118.879,4
"555","Sick and Tired (ft. Machine Gun Kelly and Travis Barker)","0DILU9jjSTnCv1dcbUH3ib","iann dior",144000,69,FALSE,"I'm Gone","4Wb5bU9FkmZ84WkkL37rKA",2020-06-12,"moving on",0.748,0.492,11,-8.584,1,0.0498,0.151,0,0.146,0.483,145.097,4
"556","Beeline","5aXRJ1gBgJTmgDdhlcGFGb","whiterosemoxie",163725,39,TRUE,"TROJAN","2YFIN3eKNLfKZP3L54Mn1u",2021-09-17,"moving on",0.615,0.684,4,-3.836,1,0.0493,0.306,0,0.378,0.372,102.915,4
"557","What the Hell","2z4U9d5OAA4YLNXoCgioxo","Avril Lavigne",220706,74,FALSE,"Goodbye Lullaby (Expanded Edition)","1COPJyU2PpM2Itcob3vhFF",2011-03-08,"moving on",0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,4
"558","this is how i learn to say no","4yb8suVmTLxvSb8hT6EmT6","EMELINE",142965,62,TRUE,"this is how i learn to say no","3iW6t3t4c18qRC8NjvHenG",2021-08-20,"moving on",0.378,0.587,10,-7.755,1,0.163,0.232,0,0.455,0.498,181.452,3
"559","Blank Space","1p80LdxRV74UKvL8gnD7ky","Taylor Swift",231826,75,FALSE,"1989","2QJmrSgbdM35R67eoGQo4j",2014-10-27,"moving on",0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,4
"560","WISH U HELL","2OpUJfXLRo0Tk1q4Uo0iVu","Chelsea Collins",191485,42,TRUE,"WISH U HELL","5gWxq8KmRs1opcukXf7q5H",2022-01-21,"moving on",0.559,0.529,0,-4.656,1,0.0757,0.114,0,0.103,0.379,165.021,4
"561","i hope ur miserable until ur dead","4ka1FkKAMde6dQAFFMXKac","Nessa Barrett",177582,71,TRUE,"i hope ur miserable until ur dead","3dv1xXXFHlv3WNSNsSZ93d",2021-08-06,"moving on",0.706,0.544,2,-7.275,1,0.0306,0.0273,0,0.087,0.477,115.935,4
"562","play w/ me","6ssVkGgfkHn01CVTFdpGJ9","Bailey Bryan",183186,51,TRUE,"Fresh Start","72wr6JIMXmsh5qEN8FKlt5",2021-05-07,"moving on",0.735,0.55,6,-7.153,1,0.177,0.6,2.5e-06,0.0931,0.762,147.968,4
"563","Forget to Forget","4E5IBDRu8kJbzUv1qaZM1t","SHY Martin",155351,54,FALSE,"Forget to Forget","3GX2lFOgBOfVw4BYsINt6S",2018-05-25,"moving on",0.918,0.602,1,-8.891,1,0.0603,0.0732,1.94e-05,0.417,0.81,110.996,4
